Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,E-mail 3,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Instagram 1,Instagram 2,Instagram 3,Twitter 1,Twitter 2,Twitter 3,Facebook 1,Facebook 2,Facebook 3,ВКонтакте 1,ВКонтакте 2,ВКонтакте 3,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube 1,YouTube 2,YouTube 3,Skype 1,Skype 2,Skype 3,ID объекта,Широта,Долгота,ID здания,Название здания,ID этажа,Количество филиалов,ID сети,Название сети,Специализация сети,Главная рубрика,POI-категория,Кол-во рубрик,Кол-во атрибутов,Дата обновления,Удалён,ID сегмента,ID региона,2GIS URL,Тип,Ожидаемое кол-во (2GIS),Ссылка запроса
Магазин продуктов,,Продуктовые магазины,"Народная улица, ст21а",1 этаж,140105,Холодово м-н,Западный район,Раменское,Раменский муниципальный округ,Московская область,Россия,Пн: 08:00-21:00; Вт: 08:00-21:00; Ср: 08:00-21:00; Чт: 08:00-21:00; Пт: 08:00-21:00; Сб: 08:00-21:00; Вс: 08:00-20:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4504127916756451,55.585032,38.202582,4504235282664201,,,1,4504136499477379,Магазин продуктов,Магазин продуктов,Продуктовые магазины,shop,1,4,2026-02-02T13:01:30Z,,0,32,https://2gis.com/firm/4504127916756451,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=70030076948023156
Продуктовый магазин,,Продуктовые магазины,"улица Воровского, 5а",1 этаж,140105,,Западный район,Раменское,Раменский муниципальный округ,Московская область,Россия,Пн: 08:00-20:30; Вт: 08:00-20:30; Ср: 08:00-20:30; Чт: 08:00-20:30; Пт: 08:00-20:30; Сб: 08:00-20:30; Вс: 08:00-20:30,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001097342509,55.572137,38.210103,4504235282664685,,,1,70000001097342508,Продуктовый магазин,Продуктовый магазин,Продуктовые магазины,shop,1,6,2026-04-09T09:27:01Z,,0,32,https://2gis.com/firm/70000001097342509,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=70030076948023156
Продуктовый магазин,,Продуктовые магазины,"улица Махова, 14а",,140105,,Западный район,Раменское,Раменский муниципальный округ,Московская область,Россия,Пн: 08:00-20:00; Вт: 08:00-20:00; Ср: 08:00-20:00; Чт: 08:00-20:00; Пт: 08:00-20:00; Сб: 09:00-19:00; Вс: 09:00-19:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001055501713,55.574431,38.216818,70030076152080293,,,1,70000001055501712,Продуктовый магазин,Продуктовый магазин,Продуктовые магазины,shop,1,8,2026-04-09T14:07:35Z,,0,32,https://2gis.com/firm/70000001055501713,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=70030076948023156
Красное&Белое,продуктовый магазин,Продуктовые магазины; Алкогольные напитки,"Северное шоссе, 30",1 этаж,140105,,Западный район,Раменское,Раменский муниципальный округ,Московская область,Россия,Пн: 09:00-22:05; Вт: 09:00-22:05; Ср: 09:00-22:05; Чт: 09:00-22:05; Пт: 09:00-22:05; Сб: 09:00-22:05; Вс: 09:00-22:05 (Время продажи алкоголя ограничено.),+03:00,4.8,18,88001000804,89227033000,,,,,http://krasnoeibeloe.ru,http://zen.yandex.ru/id/5dde5c1021552277da47ba4b,http://max.ru/krasnoebeloe,,,,,,,,,,https://vk.com/krasnoebeloe,,,,,,,,,https://t.me/krasnoeibeloe,,,,,,,,,70000001057243794,55.580743,38.219491,4504235283359952,,,2113,70000001090565128,Красное&Белое,продуктовый магазин,Продуктовые магазины,shop,2,5,2026-07-09T05:55:54Z,,0,32,https://2gis.com/firm/70000001057243794,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=70030076948023156
Красное&Белое,продуктовый магазин,Продуктовые магазины; Алкогольные напитки,"улица Космонавтов, 18а",,140105,Холодово м-н,Западный район,Раменское,Раменский муниципальный округ,Московская область,Россия,Пн: 09:00-22:05; Вт: 09:00-22:05; Ср: 09:00-22:05; Чт: 09:00-22:05; Пт: 09:00-22:05; Сб: 09:00-22:05; Вс: 09:00-22:05 (Время продажи алкоголя ограничено.),+03:00,4.9,20,88001000804,89227033000,,,,,http://krasnoeibeloe.ru,http://zen.yandex.ru/id/5dde5c1021552277da47ba4b,http://max.ru/krasnoebeloe,,,,,,,,,,https://vk.com/krasnoebeloe,,,,,,,,,https://t.me/krasnoeibeloe,,,,,,,,,70000001082820319,55.58726,38.207128,4504235282869986,,,2113,70000001090565128,Красное&Белое,продуктовый магазин,Продуктовые магазины,shop,2,5,2026-07-09T05:55:54Z,,0,32,https://2gis.com/firm/70000001082820319,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=70030076948023156
Магазин продуктов,,Продуктовые магазины,"Народная улица, ст21а",1 этаж,140105,Холодово м-н,Западный район,Раменское,Раменский муниципальный округ,Московская область,Россия,Пн: 08:00-21:00; Вт: 08:00-21:00; Ср: 08:00-21:00; Чт: 08:00-21:00; Пт: 08:00-21:00; Сб: 08:00-21:00; Вс: 08:00-20:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4504127916756451,55.585032,38.202582,4504235282664201,,,1,4504136499477379,Магазин продуктов,Магазин продуктов,Продуктовые магазины,shop,1,4,2026-02-02T13:01:30Z,,0,32,https://2gis.com/firm/4504127916756451,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=70030076948023156
Магазин продуктов,,Продуктовые магазины,"улица Космонавтов, 1в ст3",47 павильон,140105,Холодово м-н,Западный район,Раменское,Раменский муниципальный округ,Московская область,Россия,Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00; Сб: 08:00-19:00; Вс: 08:00-19:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001111084680,55.584919,38.203609,4504235295628938,,,1,70000001111084679,Магазин продуктов,Магазин продуктов,Продуктовые магазины,shop,1,3,2026-02-02T08:56:56Z,,0,32,https://2gis.com/firm/70000001111084680,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=70030076948023156
Продуктовый магазин,,Продуктовые магазины; Алкогольные напитки,"улица Космонавтов, 20а",1 этаж,140105,Холодово м-н,Западный район,Раменское,Раменский муниципальный округ,Московская область,Россия,Пн: 00:00-24:00; Вт: 00:00-24:00; Ср: 00:00-24:00; Чт: 00:00-24:00; Пт: 00:00-24:00; Сб: 00:00-24:00; Вс: 00:00-24:00 (Время продажи алкоголя ограничено.),+03:00,3.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001040761645,55.585966,38.204186,4504235282663983,,,1,70000001040761644,Продуктовый магазин,Продуктовый магазин,Продуктовые магазины,shop,2,4,2025-09-12T10:45:02Z,,0,32,https://2gis.com/firm/70000001040761645,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=70030076948023156
Армянский продукт,мясной магазин,Продуктовые магазины,"улица Космонавтов, 18а",,140105,Холодово м-н,Западный район,Раменское,Раменский муниципальный округ,Московская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+03:00,,,89169220037,89253211075,,,,,,,,,,,,,,,,,,,,https://wa.me/79253211075,https://wa.me/79169220037,,,,,,,,,,,,,,70000001044959731,55.587293,38.207305,4504235282869986,,,1,70000001044959730,Армянский продукт,мясной магазин,Продуктовые магазины,shop,1,5,2026-02-05T13:28:07Z,,0,32,https://2gis.com/firm/70000001044959731,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=70030076948023156
Продукты наших деревень,магазин,Продуктовые магазины,"улица Космонавтов, 26",1 этаж,140105,Холодово м-н,Западный район,Раменское,Раменский муниципальный округ,Московская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+03:00,,,89031204035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001104519591,55.58762,38.204315,4504235282869906,,,1,70000001104519590,Продукты наших деревень,магазин,Продуктовые магазины,shop,1,4,2026-02-06T10:10:03Z,,0,32,https://2gis.com/firm/70000001104519591,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=70030076948023156
