Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,E-mail 3,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Instagram 1,Instagram 2,Instagram 3,Twitter 1,Twitter 2,Twitter 3,Facebook 1,Facebook 2,Facebook 3,ВКонтакте 1,ВКонтакте 2,ВКонтакте 3,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube 1,YouTube 2,YouTube 3,Skype 1,Skype 2,Skype 3,ID объекта,Широта,Долгота,ID здания,Название здания,ID этажа,Количество филиалов,ID сети,Название сети,Специализация сети,Главная рубрика,POI-категория,Кол-во рубрик,Кол-во атрибутов,Дата обновления,Удалён,ID сегмента,ID региона,2GIS URL,Тип,Ожидаемое кол-во (2GIS),Ссылка запроса
Красное&Белое,продуктовый магазин,Продуктовые магазины; Алкогольные напитки,"Большая Академическая улица, 85 к2",,127238,,Тимирязевский,Москва,,Москва,Россия,Пн: 09:00-22:05; Вт: 09:00-22:05; Ср: 09:00-22:05; Чт: 09:00-22:05; Пт: 09:00-22:05; Сб: 09:00-22:05; Вс: 09:00-22:05 (Время продажи алкоголя ограничено.),+03:00,5.0,3,88001000804,89227033000,,,,,http://krasnoeibeloe.ru,http://zen.yandex.ru/id/5dde5c1021552277da47ba4b,http://max.ru/krasnoebeloe,,,,,,,,,,https://vk.com/krasnoebeloe,,,,,,,,,https://t.me/krasnoeibeloe,,,,,,,,,70000001080021152,55.846035,37.56303,70030076249200995,,,2113,70000001090565128,Красное&Белое,продуктовый магазин,Продуктовые магазины,shop,2,5,2026-06-21T07:48:48Z,,0,32,https://2gis.com/firm/70000001080021152,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=4504209512726547
Продуктовый магазин,,Продуктовые магазины,"Тимирязевская улица, 17а",1 этаж,127422,,Тимирязевский,Москва,,Москва,Россия,Пн: 00:00-24:00; Вт: 00:00-24:00; Ср: 00:00-24:00; Чт: 00:00-24:00; Пт: 00:00-24:00; Сб: 00:00-24:00; Вс: 00:00-24:00,+03:00,5.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4504127915288625,55.811744,37.567104,4504235282597454,,,1,4504136499226912,Продуктовый магазин,Продуктовый магазин,Продуктовые магазины,shop,1,4,2026-03-02T14:19:33Z,,0,32,https://2gis.com/firm/4504127915288625,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=4504209512726547
Красное&Белое,продуктовый магазин,Продуктовые магазины; Алкогольные напитки,"Красностуденческий проезд, 25",1 этаж,127422,,Тимирязевский,Москва,,Москва,Россия,Пн: 09:00-22:05; Вт: 09:00-22:05; Ср: 09:00-22:05; Чт: 09:00-22:05; Пт: 09:00-22:05; Сб: 09:00-22:05; Вс: 09:00-22:05 (Время продажи алкоголя ограничено.),+03:00,5.0,2,88001000804,89227033000,,,,,http://krasnoeibeloe.ru,http://zen.yandex.ru/id/5dde5c1021552277da47ba4b,http://max.ru/krasnoebeloe,,,,,,,,,,https://vk.com/krasnoebeloe,,,,,,,,,https://t.me/krasnoeibeloe,,,,,,,,,70000001068056531,55.823587,37.55924,4504235282596332,,,2113,70000001090565128,Красное&Белое,продуктовый магазин,Продуктовые магазины,shop,2,4,2026-06-21T07:49:40Z,,0,32,https://2gis.com/firm/70000001068056531,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=4504209512726547
Красное&Белое,продуктовый магазин,Продуктовые магазины; Алкогольные напитки,"Большая Академическая улица, 85 к2",,127238,,Тимирязевский,Москва,,Москва,Россия,Пн: 09:00-22:05; Вт: 09:00-22:05; Ср: 09:00-22:05; Чт: 09:00-22:05; Пт: 09:00-22:05; Сб: 09:00-22:05; Вс: 09:00-22:05 (Время продажи алкоголя ограничено.),+03:00,5.0,3,88001000804,89227033000,,,,,http://krasnoeibeloe.ru,http://zen.yandex.ru/id/5dde5c1021552277da47ba4b,http://max.ru/krasnoebeloe,,,,,,,,,,https://vk.com/krasnoebeloe,,,,,,,,,https://t.me/krasnoeibeloe,,,,,,,,,70000001080021152,55.846035,37.56303,70030076249200995,,,2113,70000001090565128,Красное&Белое,продуктовый магазин,Продуктовые магазины,shop,2,5,2026-06-21T07:48:48Z,,0,32,https://2gis.com/firm/70000001080021152,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=4504209512726547
Красное&Белое,продуктовый магазин,Продуктовые магазины; Алкогольные напитки,"1-й Нижнелихоборский проезд, 1",,127238,,Тимирязевский,Москва,,Москва,Россия,Пн: 09:00-22:05; Вт: 09:00-22:05; Ср: 09:00-22:05; Чт: 09:00-22:05; Пт: 09:00-22:05; Сб: 09:00-22:05; Вс: 09:00-22:05 (Время продажи алкоголя ограничено.),+03:00,5.0,1,88001000804,89227033000,,,,,http://krasnoeibeloe.ru,http://zen.yandex.ru/id/5dde5c1021552277da47ba4b,http://max.ru/krasnoebeloe,,,,,,,,,,https://vk.com/krasnoebeloe,,,,,,,,,https://t.me/krasnoeibeloe,,,,,,,,,70000001094364149,55.847121,37.564361,70030076327062227,,,2113,70000001090565128,Красное&Белое,продуктовый магазин,Алкогольные напитки,shop,2,4,2026-06-21T07:49:06Z,,0,32,https://2gis.com/firm/70000001094364149,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=4504209512726547
Продуктовый магазин,,Продуктовые магазины,"Дмитровское шоссе, 40 к1",1 этаж,127238,,Тимирязевский,Москва,,Москва,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,4.0,2,89262380654,,,,,,,,,,,,,,,,,,,,,https://wa.me/79262380654,,,,,,,,,,,,,,,4504127917369751,55.841229,37.571046,4504235282533364,,,1,4504136499563463,Продуктовый магазин,Продуктовый магазин,Продуктовые магазины,shop,1,4,2025-12-05T16:20:53Z,,0,32,https://2gis.com/firm/4504127917369751,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=4504209512726547
Продуктовый магазин,,Продуктовые магазины,"Дмитровское шоссе, 38 к1",1 этаж,127238,,Тимирязевский,Москва,,Москва,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,,,89265563181,,,,,,http://авокадо.рф/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001098263143,55.840766,37.571419,4504235282533367,,,1,70000001098312125,Продуктовый магазин,Продуктовый магазин,Продуктовые магазины,shop,1,3,2026-07-07T06:47:28Z,,0,32,https://2gis.com/firm/70000001098263143,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=4504209512726547
Продуктовый магазин,,Продуктовые магазины; Разливное пиво,"Дмитровское шоссе, 51 к1",1 этаж,127238,,Тимирязевский,Москва,,Москва,Россия,Пн: 00:00-24:00; Вт: 00:00-24:00; Ср: 00:00-24:00; Чт: 00:00-24:00; Пт: 00:00-24:00; Сб: 00:00-24:00; Вс: 00:00-24:00 (Время продажи алкоголя ограничено.),+03:00,3.8,3,89063303030,,,,,,,,,,,,,,,,,,,,,https://wa.me/79670027775,,,,,,,,,,,,,,,70000001027467163,55.842428,37.5691,4504235282554598,,,1,70000001027467162,Продуктовый магазин,Продуктовый магазин,Продуктовые магазины,shop,2,5,2026-01-26T09:38:23Z,,0,32,https://2gis.com/firm/70000001027467163,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=4504209512726547
Минимаркет,,Продуктовые магазины,"3-й Нижнелихоборский проезд, 8",цокольный этаж,127238,,Тимирязевский,Москва,,Москва,Россия,Пн: 00:00-24:00; Вт: 00:00-24:00; Ср: 00:00-24:00; Чт: 00:00-24:00; Пт: 00:00-24:00; Сб: 00:00-24:00; Вс: 00:00-24:00,+03:00,1.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001091402090,55.845479,37.566203,4504235282533438,,,1,70000001091402089,Минимаркет,Минимаркет,Продуктовые магазины,shop,1,5,2026-05-06T08:26:38Z,,0,32,https://2gis.com/firm/70000001091402090,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=4504209512726547
Сати,продуктовый магазин,Продуктовые магазины; Табачные изделия и товары для курения,"Дмитровское шоссе, 52 к1",1 этаж,127238,,Тимирязевский,Москва,,Москва,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4504127917421370,55.846551,37.568831,4504235282555962,,,2,4504136499569513,Сати,продуктовый магазин,Продуктовые магазины,common_store,2,6,2025-10-14T10:45:51Z,,0,32,https://2gis.com/firm/4504127917421370,branch,20,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/district_id=4504209512726547
